DATA,LOGIN,NOME_INDICADO,NUMERADOR,DENOMINADOR,GRUPO_AGENTE
2024-12-29,Agente_44,Nota de Qualidade,5,4,Grupo_3
2024-07-31,Agente_49,CSAT,34,68,Grupo_2
2024-08-03,Agente_22,TMA,190,118,Grupo_2
2024-08-13,Agente_30,Nota de Qualidade,9,6,Grupo_0
2024-05-10,Agente_35,TMA,344,64,Grupo_3
2024-03-16,Agente_16,TMA,623,124,Grupo_4
2024-10-12,Agente_36,CSAT,18,35,Grupo_2
2024-10-03,Agente_2,CSAT,47,91,Grupo_2
2024-06-04,Agente_35,Nota de Qualidade,2,3,Grupo_1
2024-09-04,Agente_4,CSAT,87,52,Grupo_0
2024-08-05,Agente_45,Nota de Qualidade,6,3,Grupo_2
2024-07-08,Agente_14,TMA,627,108,Grupo_2
2024-06-11,Agente_48,TMA,80,138,Grupo_4
2024-06-28,Agente_5,Nota de Qualidade,4,6,Grupo_4
2024-02-03,Agente_9,TMA,290,91,Grupo_1
2024-02-10,Agente_31,CSAT,61,89,Grupo_1
2024-11-02,Agente_22,TMA,394,56,Grupo_1
2024-12-03,Agente_47,CSAT,95,50,Grupo_4
2024-11-09,Agente_16,Nota de Qualidade,1,7,Grupo_4
2024-03-15,Agente_45,Nota de Qualidade,5,9,Grupo_0
2024-10-05,Agente_19,TMA,842,96,Grupo_3
2024-06-24,Agente_43,TMA,572,84,Grupo_3
2024-05-29,Agente_40,CSAT,93,11,Grupo_0
2024-09-29,Agente_14,CSAT,59,65,Grupo_3
2024-11-20,Agente_43,TMA,647,13,Grupo_4
2024-04-17,Agente_45,TMA,522,180,Grupo_3
2024-05-18,Agente_21,Nota de Qualidade,7,3,Grupo_4
2024-12-15,Agente_49,Nota de Qualidade,4,4,Grupo_0
2024-09-27,Agente_5,Nota de Qualidade,7,7,Grupo_1
2024-12-12,Agente_3,TMA,82,195,Grupo_0
2024-10-15,Agente_22,TMA,370,170,Grupo_3
2024-07-30,Agente_43,TMA,634,112,Grupo_4
2024-09-28,Agente_44,Nota de Qualidade,3,3,Grupo_3
2024-03-06,Agente_18,TMA,248,89,Grupo_3
2024-09-04,Agente_44,CSAT,75,61,Grupo_1
2024-06-04,Agente_30,TMA,410,78,Grupo_3
2024-02-16,Agente_43,TMA,173,113,Grupo_1
2024-07-19,Agente_2,TMA,679,98,Grupo_4
2024-05-27,Agente_27,TMA,1104,140,Grupo_4
2024-05-03,Agente_2,TMA,1003,19,Grupo_1
2024-01-01,Agente_13,CSAT,86,81,Grupo_0
2024-09-03,Agente_17,CSAT,41,99,Grupo_4
2024-12-08,Agente_26,TMA,532,100,Grupo_0
2024-05-07,Agente_9,Nota de Qualidade,8,1,Grupo_4
2024-07-09,Agente_48,TMA,575,197,Grupo_4
2024-03-07,Agente_14,TMA,405,105,Grupo_2
2024-01-04,Agente_18,TMA,600,95,Grupo_3
2024-10-29,Agente_8,Nota de Qualidade,6,3,Grupo_3
2024-10-20,Agente_3,Nota de Qualidade,8,4,Grupo_0
2024-05-22,Agente_14,Nota de Qualidade,4,8,Grupo_3
2024-07-09,Agente_47,CSAT,94,60,Grupo_0
2024-01-21,Agente_7,Nota de Qualidade,2,8,Grupo_4
2024-08-14,Agente_48,CSAT,29,30,Grupo_2
2024-11-08,Agente_0,CSAT,26,40,Grupo_2
2024-04-26,Agente_6,Nota de Qualidade,9,8,Grupo_4
2024-10-28,Agente_30,Nota de Qualidade,5,5,Grupo_1
2024-05-21,Agente_17,Nota de Qualidade,8,6,Grupo_1
2024-02-08,Agente_11,CSAT,64,70,Grupo_3
2024-12-20,Agente_47,TMA,273,150,Grupo_0
2024-09-08,Agente_29,Nota de Qualidade,5,1,Grupo_2
2024-11-28,Agente_32,Nota de Qualidade,8,8,Grupo_3
2024-07-25,Agente_46,Nota de Qualidade,1,2,Grupo_4
2024-07-28,Agente_6,CSAT,52,95,Grupo_2
2024-04-24,Agente_27,CSAT,25,66,Grupo_0
2024-08-12,Agente_48,TMA,902,42,Grupo_0
2024-05-13,Agente_2,Nota de Qualidade,1,5,Grupo_1
2024-09-07,Agente_42,CSAT,58,95,Grupo_3
2024-08-06,Agente_5,TMA,537,112,Grupo_4
2024-03-31,Agente_30,Nota de Qualidade,4,1,Grupo_2
2024-12-19,Agente_37,CSAT,79,71,Grupo_0
2024-02-15,Agente_14,Nota de Qualidade,5,7,Grupo_2
2024-02-07,Agente_6,Nota de Qualidade,1,5,Grupo_4
2024-05-21,Agente_42,CSAT,13,72,Grupo_2
2024-04-09,Agente_29,CSAT,92,7,Grupo_3
2024-11-23,Agente_26,CSAT,37,45,Grupo_1
2024-07-08,Agente_16,Nota de Qualidade,5,1,Grupo_2
2024-02-04,Agente_17,Nota de Qualidade,0,7,Grupo_1
2024-05-26,Agente_21,TMA,94,111,Grupo_4
2024-01-30,Agente_25,Nota de Qualidade,4,3,Grupo_1
2024-11-29,Agente_26,CSAT,66,72,Grupo_2
2024-03-24,Agente_39,Nota de Qualidade,6,9,Grupo_2
2024-10-07,Agente_23,TMA,428,40,Grupo_0
2024-12-09,Agente_7,TMA,1057,63,Grupo_2
2024-09-26,Agente_20,CSAT,67,85,Grupo_1
2024-06-02,Agente_28,CSAT,46,42,Grupo_0
2024-04-11,Agente_42,TMA,1169,74,Grupo_2
2024-08-02,Agente_20,TMA,1172,63,Grupo_2
2024-05-29,Agente_2,TMA,288,20,Grupo_4
2024-03-23,Agente_30,CSAT,62,22,Grupo_0
2024-04-19,Agente_26,TMA,1044,126,Grupo_4
2024-10-01,Agente_45,TMA,528,173,Grupo_4
2024-07-19,Agente_26,CSAT,57,20,Grupo_4
2024-10-10,Agente_8,Nota de Qualidade,7,2,Grupo_3
2024-06-21,Agente_32,Nota de Qualidade,9,8,Grupo_4
2024-11-22,Agente_32,TMA,428,83,Grupo_1
2024-07-24,Agente_25,Nota de Qualidade,8,8,Grupo_2
2024-03-03,Agente_27,Nota de Qualidade,5,4,Grupo_3
2024-03-13,Agente_43,Nota de Qualidade,1,8,Grupo_4
2024-09-07,Agente_42,Nota de Qualidade,2,4,Grupo_2
2024-05-03,Agente_30,TMA,976,61,Grupo_0
2024-04-30,Agente_0,Nota de Qualidade,7,9,Grupo_0
2024-10-01,Agente_19,Nota de Qualidade,0,2,Grupo_2
2024-04-29,Agente_11,CSAT,63,52,Grupo_1
2024-11-12,Agente_16,TMA,1020,20,Grupo_2
2024-06-12,Agente_14,CSAT,5,96,Grupo_2
2024-10-12,Agente_33,CSAT,78,76,Grupo_3
2024-09-21,Agente_49,TMA,379,110,Grupo_0
2024-11-15,Agente_15,Nota de Qualidade,6,6,Grupo_0
2024-06-09,Agente_3,CSAT,13,83,Grupo_4
2024-11-03,Agente_7,TMA,493,111,Grupo_2
2024-03-29,Agente_33,Nota de Qualidade,8,7,Grupo_2
2024-05-21,Agente_45,TMA,1083,139,Grupo_1
2024-07-21,Agente_24,CSAT,9,2,Grupo_0
2024-11-04,Agente_14,Nota de Qualidade,7,7,Grupo_1
2024-08-14,Agente_27,Nota de Qualidade,6,3,Grupo_3
2024-11-29,Agente_8,TMA,80,106,Grupo_4
2024-08-09,Agente_1,Nota de Qualidade,0,4,Grupo_1
2024-02-10,Agente_16,CSAT,33,87,Grupo_0
2024-07-14,Agente_9,CSAT,31,3,Grupo_3
2024-03-08,Agente_8,CSAT,91,68,Grupo_2
2024-09-20,Agente_30,TMA,884,123,Grupo_3
2024-01-02,Agente_1,Nota de Qualidade,7,1,Grupo_1
2024-12-26,Agente_23,Nota de Qualidade,2,4,Grupo_0
2024-05-04,Agente_18,Nota de Qualidade,5,1,Grupo_1
2024-04-19,Agente_16,CSAT,29,72,Grupo_2
2024-03-26,Agente_42,Nota de Qualidade,1,5,Grupo_2
2024-04-29,Agente_48,CSAT,5,24,Grupo_0
2024-05-06,Agente_9,Nota de Qualidade,2,9,Grupo_4
2024-09-11,Agente_49,CSAT,27,21,Grupo_3
2024-07-01,Agente_27,Nota de Qualidade,7,4,Grupo_3
2024-01-16,Agente_37,TMA,695,18,Grupo_2
2024-03-02,Agente_47,TMA,1123,188,Grupo_1
2024-06-06,Agente_27,CSAT,0,63,Grupo_1
2024-09-24,Agente_49,CSAT,67,74,Grupo_4
2024-02-04,Agente_49,Nota de Qualidade,9,8,Grupo_1
2024-09-23,Agente_0,Nota de Qualidade,2,9,Grupo_3
2024-03-04,Agente_2,TMA,833,82,Grupo_1
2024-02-19,Agente_14,Nota de Qualidade,9,2,Grupo_4
2024-09-11,Agente_9,CSAT,65,85,Grupo_3
2024-05-28,Agente_20,CSAT,85,3,Grupo_1
2024-11-20,Agente_36,CSAT,34,59,Grupo_3
2024-10-30,Agente_14,CSAT,37,33,Grupo_2
2024-10-02,Agente_22,CSAT,14,75,Grupo_2
2024-12-22,Agente_13,TMA,159,151,Grupo_2
2024-06-20,Agente_14,TMA,875,181,Grupo_1
2024-07-19,Agente_9,CSAT,36,29,Grupo_4
2024-11-19,Agente_8,Nota de Qualidade,2,5,Grupo_3
2024-02-04,Agente_43,CSAT,83,85,Grupo_0
2024-08-03,Agente_38,TMA,989,196,Grupo_2
2024-03-05,Agente_4,CSAT,42,33,Grupo_2
2024-01-08,Agente_24,TMA,1102,17,Grupo_0
2024-10-27,Agente_41,TMA,730,20,Grupo_0
2024-12-08,Agente_25,CSAT,7,25,Grupo_1
2024-11-27,Agente_7,CSAT,19,38,Grupo_3
2024-03-16,Agente_21,Nota de Qualidade,6,5,Grupo_2
2024-06-22,Agente_24,TMA,520,176,Grupo_4
2024-02-16,Agente_47,Nota de Qualidade,9,8,Grupo_1
2024-01-15,Agente_11,CSAT,19,81,Grupo_1
2024-12-26,Agente_8,TMA,326,153,Grupo_4
2024-05-26,Agente_9,Nota de Qualidade,4,4,Grupo_4
2024-01-26,Agente_47,Nota de Qualidade,4,4,Grupo_4
2024-11-03,Agente_9,Nota de Qualidade,8,3,Grupo_0
2024-04-02,Agente_8,CSAT,66,95,Grupo_2
2024-08-19,Agente_25,CSAT,6,2,Grupo_0
2024-01-21,Agente_34,CSAT,24,76,Grupo_2
2024-11-02,Agente_26,TMA,665,103,Grupo_0
2024-02-07,Agente_30,CSAT,92,41,Grupo_3
2024-10-02,Agente_18,TMA,1070,189,Grupo_2
2024-06-05,Agente_42,Nota de Qualidade,6,1,Grupo_1
2024-06-27,Agente_37,Nota de Qualidade,0,1,Grupo_2
2024-05-11,Agente_5,CSAT,76,38,Grupo_2
2024-11-06,Agente_14,Nota de Qualidade,2,7,Grupo_2
2024-12-13,Agente_28,CSAT,53,67,Grupo_3
2024-01-28,Agente_46,TMA,649,73,Grupo_0
2024-09-16,Agente_44,Nota de Qualidade,3,1,Grupo_1
2024-03-16,Agente_4,CSAT,63,25,Grupo_0
2024-03-07,Agente_13,Nota de Qualidade,4,2,Grupo_0
2024-12-07,Agente_1,Nota de Qualidade,8,7,Grupo_4
2024-07-12,Agente_22,CSAT,13,94,Grupo_3
2024-06-10,Agente_43,Nota de Qualidade,7,3,Grupo_4
2024-12-12,Agente_45,Nota de Qualidade,6,1,Grupo_3
2024-12-26,Agente_18,Nota de Qualidade,5,6,Grupo_0
2024-09-13,Agente_23,Nota de Qualidade,9,6,Grupo_0
2024-03-12,Agente_19,TMA,110,175,Grupo_3
2024-03-27,Agente_46,Nota de Qualidade,2,9,Grupo_0
2024-09-18,Agente_26,Nota de Qualidade,6,4,Grupo_0
2024-08-01,Agente_23,CSAT,50,22,Grupo_1
2024-06-01,Agente_16,TMA,644,92,Grupo_4
2024-07-28,Agente_24,CSAT,71,68,Grupo_4
2024-03-01,Agente_45,CSAT,4,83,Grupo_4
2024-09-24,Agente_30,CSAT,81,29,Grupo_2
2024-09-18,Agente_27,TMA,896,67,Grupo_1
2024-08-05,Agente_49,CSAT,42,69,Grupo_4
2024-10-09,Agente_27,CSAT,71,91,Grupo_4
2024-05-15,Agente_21,CSAT,36,58,Grupo_1
2024-12-27,Agente_4,Nota de Qualidade,5,5,Grupo_0
2024-04-02,Agente_43,CSAT,81,26,Grupo_4
2024-04-18,Agente_41,TMA,229,25,Grupo_0
2024-08-28,Agente_7,TMA,977,119,Grupo_4
2024-12-20,Agente_37,Nota de Qualidade,6,3,Grupo_3
2024-05-21,Agente_27,TMA,702,21,Grupo_2
2024-10-17,Agente_46,TMA,82,120,Grupo_4
2024-08-24,Agente_11,Nota de Qualidade,9,4,Grupo_3
2024-12-05,Agente_24,CSAT,49,57,Grupo_1
2024-11-07,Agente_37,Nota de Qualidade,8,6,Grupo_3
2024-06-25,Agente_43,CSAT,45,16,Grupo_1
2024-05-20,Agente_14,CSAT,97,51,Grupo_4
2024-07-07,Agente_43,TMA,928,20,Grupo_1
2024-02-18,Agente_40,Nota de Qualidade,4,9,Grupo_3
2024-10-28,Agente_33,TMA,373,28,Grupo_2
2024-07-08,Agente_44,TMA,877,131,Grupo_0
2024-05-15,Agente_12,CSAT,71,55,Grupo_0
2024-02-12,Agente_7,TMA,519,178,Grupo_2
2024-12-18,Agente_12,Nota de Qualidade,2,6,Grupo_0
2024-03-30,Agente_35,TMA,688,35,Grupo_4
2024-10-21,Agente_5,TMA,780,164,Grupo_4
2024-12-06,Agente_37,CSAT,49,66,Grupo_3
2024-09-01,Agente_31,Nota de Qualidade,3,1,Grupo_3
2024-07-10,Agente_20,TMA,1093,104,Grupo_1
2024-11-13,Agente_43,CSAT,36,69,Grupo_3
2024-04-15,Agente_43,TMA,356,183,Grupo_4
2024-12-28,Agente_48,Nota de Qualidade,4,8,Grupo_3
2024-11-05,Agente_6,TMA,1110,93,Grupo_0
2024-08-20,Agente_25,TMA,766,58,Grupo_1
2024-09-21,Agente_14,CSAT,95,89,Grupo_1
2024-12-09,Agente_48,TMA,685,23,Grupo_4
2024-02-06,Agente_41,CSAT,61,43,Grupo_3
2024-10-31,Agente_22,Nota de Qualidade,3,2,Grupo_0
2024-02-10,Agente_37,TMA,546,57,Grupo_3
2024-01-17,Agente_40,Nota de Qualidade,2,9,Grupo_2
2024-12-09,Agente_14,Nota de Qualidade,6,8,Grupo_3
2024-10-03,Agente_47,TMA,290,104,Grupo_4
2024-11-02,Agente_39,CSAT,58,17,Grupo_3
2024-02-28,Agente_15,Nota de Qualidade,3,4,Grupo_1
2024-07-01,Agente_31,Nota de Qualidade,4,8,Grupo_0
2024-02-10,Agente_36,TMA,1125,58,Grupo_4
2024-02-08,Agente_17,TMA,1089,82,Grupo_2
2024-07-10,Agente_19,TMA,970,91,Grupo_0
2024-09-23,Agente_45,TMA,1152,123,Grupo_0
2024-05-26,Agente_1,TMA,598,75,Grupo_1
2024-11-28,Agente_22,TMA,502,165,Grupo_1
2024-05-06,Agente_29,CSAT,23,51,Grupo_1
2024-02-15,Agente_2,Nota de Qualidade,4,2,Grupo_4
2024-02-14,Agente_45,CSAT,91,40,Grupo_3
2024-01-01,Agente_38,CSAT,67,16,Grupo_0
2024-06-16,Agente_46,TMA,135,95,Grupo_3
2024-04-17,Agente_48,Nota de Qualidade,2,8,Grupo_3
2024-01-19,Agente_0,CSAT,79,24,Grupo_1
2024-11-27,Agente_40,TMA,87,130,Grupo_3
2024-03-12,Agente_21,TMA,912,121,Grupo_0
2024-04-18,Agente_28,Nota de Qualidade,9,9,Grupo_0
2024-09-24,Agente_13,CSAT,30,15,Grupo_2
2024-08-27,Agente_47,CSAT,41,99,Grupo_4
2024-10-27,Agente_27,CSAT,49,86,Grupo_3
2024-03-30,Agente_20,TMA,448,185,Grupo_4
2024-04-12,Agente_44,Nota de Qualidade,2,7,Grupo_4
2024-09-06,Agente_31,Nota de Qualidade,3,6,Grupo_4
2024-01-08,Agente_5,CSAT,24,28,Grupo_4
2024-06-01,Agente_0,TMA,721,77,Grupo_0
2024-12-12,Agente_20,CSAT,14,26,Grupo_3
2024-06-22,Agente_3,Nota de Qualidade,1,9,Grupo_2
2024-12-08,Agente_2,TMA,1018,71,Grupo_4
2024-06-06,Agente_48,CSAT,67,48,Grupo_2
2024-08-02,Agente_29,CSAT,49,63,Grupo_0
2024-06-25,Agente_30,TMA,839,184,Grupo_0
2024-06-23,Agente_33,Nota de Qualidade,8,7,Grupo_1
2024-12-05,Agente_18,TMA,754,196,Grupo_4
2024-12-03,Agente_19,CSAT,55,22,Grupo_1
2024-05-25,Agente_22,CSAT,99,18,Grupo_2
2024-11-19,Agente_39,CSAT,57,40,Grupo_3
2024-06-09,Agente_24,CSAT,88,31,Grupo_1
2024-05-06,Agente_14,Nota de Qualidade,7,3,Grupo_0
2024-03-22,Agente_37,Nota de Qualidade,9,4,Grupo_4
2024-05-26,Agente_22,CSAT,83,34,Grupo_2
2024-08-26,Agente_1,Nota de Qualidade,9,5,Grupo_0
2024-03-24,Agente_14,Nota de Qualidade,2,1,Grupo_3
2024-04-22,Agente_43,Nota de Qualidade,1,7,Grupo_4
2024-08-12,Agente_34,CSAT,62,33,Grupo_3
2024-11-27,Agente_9,TMA,154,118,Grupo_3
2024-08-30,Agente_13,TMA,893,39,Grupo_4
2024-05-22,Agente_26,TMA,325,32,Grupo_4
2024-02-10,Agente_13,CSAT,96,39,Grupo_3
2024-09-14,Agente_34,Nota de Qualidade,7,2,Grupo_2
2024-10-11,Agente_32,Nota de Qualidade,3,7,Grupo_4
2024-04-14,Agente_0,CSAT,80,22,Grupo_0
2024-07-20,Agente_33,CSAT,4,11,Grupo_1
2024-11-02,Agente_18,TMA,273,169,Grupo_2
2024-11-26,Agente_23,TMA,979,148,Grupo_4
2024-09-22,Agente_41,CSAT,10,17,Grupo_4
2024-07-28,Agente_3,TMA,731,92,Grupo_2
2024-02-20,Agente_35,Nota de Qualidade,8,8,Grupo_1
2024-04-27,Agente_12,CSAT,90,14,Grupo_3
2024-07-19,Agente_31,CSAT,41,39,Grupo_0
2024-02-08,Agente_8,Nota de Qualidade,1,1,Grupo_4
2024-01-28,Agente_38,Nota de Qualidade,0,3,Grupo_1
2024-09-15,Agente_15,Nota de Qualidade,9,2,Grupo_0
2024-03-24,Agente_49,TMA,649,120,Grupo_2
2024-06-03,Agente_2,CSAT,13,88,Grupo_4
2024-04-26,Agente_19,TMA,1024,25,Grupo_3
2024-01-02,Agente_9,Nota de Qualidade,4,6,Grupo_2
2024-04-02,Agente_21,TMA,712,133,Grupo_4
2024-06-14,Agente_47,Nota de Qualidade,4,5,Grupo_1
2024-12-15,Agente_2,TMA,698,167,Grupo_0
2024-10-22,Agente_10,TMA,850,47,Grupo_0
2024-09-14,Agente_24,Nota de Qualidade,9,2,Grupo_4
2024-03-21,Agente_41,TMA,1132,170,Grupo_2
2024-09-24,Agente_47,CSAT,3,18,Grupo_3
2024-08-22,Agente_7,TMA,379,165,Grupo_1
2024-11-16,Agente_8,TMA,423,130,Grupo_4
2024-11-06,Agente_14,CSAT,57,91,Grupo_1
2024-10-27,Agente_31,Nota de Qualidade,9,8,Grupo_0
2024-12-22,Agente_2,CSAT,19,77,Grupo_3
2024-07-31,Agente_3,TMA,402,147,Grupo_1
2024-03-02,Agente_29,Nota de Qualidade,2,6,Grupo_4
2024-02-18,Agente_12,TMA,231,123,Grupo_3
2024-05-06,Agente_43,TMA,1092,52,Grupo_2
2024-08-10,Agente_20,CSAT,3,42,Grupo_4
2024-10-05,Agente_40,CSAT,64,98,Grupo_1
2024-10-20,Agente_45,Nota de Qualidade,8,7,Grupo_3
2024-10-10,Agente_18,Nota de Qualidade,9,2,Grupo_4
2024-10-03,Agente_38,Nota de Qualidade,6,4,Grupo_3
2024-04-16,Agente_47,TMA,917,53,Grupo_3
2024-05-25,Agente_21,CSAT,4,29,Grupo_3
2024-04-08,Agente_19,CSAT,3,99,Grupo_1
2024-03-13,Agente_36,CSAT,85,49,Grupo_4
2024-05-01,Agente_30,Nota de Qualidade,7,5,Grupo_0
2024-01-30,Agente_9,CSAT,7,52,Grupo_0
2024-07-06,Agente_17,CSAT,68,21,Grupo_1
2024-12-29,Agente_42,CSAT,26,38,Grupo_1
2024-12-19,Agente_38,Nota de Qualidade,4,5,Grupo_3
2024-10-14,Agente_45,CSAT,60,8,Grupo_4
2024-07-13,Agente_19,Nota de Qualidade,5,2,Grupo_4
2024-06-04,Agente_17,CSAT,3,4,Grupo_2
2024-06-20,Agente_10,CSAT,36,15,Grupo_2
2024-11-30,Agente_21,CSAT,37,27,Grupo_0
2024-02-10,Agente_43,Nota de Qualidade,4,6,Grupo_2
2024-03-03,Agente_17,Nota de Qualidade,7,4,Grupo_2
2024-01-23,Agente_33,CSAT,74,19,Grupo_0
2024-12-25,Agente_22,TMA,1012,28,Grupo_0
2024-03-15,Agente_0,Nota de Qualidade,7,5,Grupo_2
2024-02-17,Agente_9,Nota de Qualidade,8,3,Grupo_4
2024-06-08,Agente_0,CSAT,25,74,Grupo_2
2024-11-08,Agente_37,TMA,787,199,Grupo_3
2024-04-27,Agente_38,CSAT,92,7,Grupo_3
2024-04-09,Agente_48,Nota de Qualidade,6,9,Grupo_3
2024-06-15,Agente_8,Nota de Qualidade,7,3,Grupo_1
2024-10-16,Agente_30,CSAT,12,70,Grupo_3
2024-06-04,Agente_6,CSAT,58,38,Grupo_4
2024-01-07,Agente_16,TMA,910,95,Grupo_1
2024-07-14,Agente_34,TMA,316,187,Grupo_1
2024-02-25,Agente_47,Nota de Qualidade,0,9,Grupo_3
2024-11-16,Agente_36,TMA,196,137,Grupo_2
2024-07-11,Agente_17,TMA,624,97,Grupo_0
2024-02-16,Agente_32,Nota de Qualidade,9,4,Grupo_2
2024-05-27,Agente_3,Nota de Qualidade,0,4,Grupo_2
2024-10-01,Agente_22,Nota de Qualidade,6,2,Grupo_1
2024-06-05,Agente_10,Nota de Qualidade,1,6,Grupo_1
2024-07-20,Agente_8,CSAT,8,67,Grupo_1
2024-05-05,Agente_29,Nota de Qualidade,6,9,Grupo_4
2024-10-31,Agente_7,Nota de Qualidade,8,4,Grupo_4
2024-10-20,Agente_39,Nota de Qualidade,1,1,Grupo_0
2024-03-04,Agente_4,TMA,961,48,Grupo_1
2024-11-20,Agente_11,Nota de Qualidade,8,6,Grupo_3
2024-06-24,Agente_0,CSAT,37,31,Grupo_1
2024-04-25,Agente_14,CSAT,28,9,Grupo_4
2024-07-22,Agente_24,Nota de Qualidade,0,6,Grupo_1
2024-11-16,Agente_17,CSAT,86,72,Grupo_4
2024-01-31,Agente_37,TMA,106,85,Grupo_1
2024-04-22,Agente_41,Nota de Qualidade,9,8,Grupo_3
2024-12-30,Agente_45,CSAT,7,75,Grupo_0
2024-11-20,Agente_25,CSAT,25,7,Grupo_3
2024-12-09,Agente_39,Nota de Qualidade,2,9,Grupo_4
2024-03-07,Agente_2,CSAT,96,14,Grupo_2
2024-03-15,Agente_21,Nota de Qualidade,7,6,Grupo_3
2024-02-14,Agente_25,CSAT,74,3,Grupo_1
2024-09-16,Agente_18,TMA,513,40,Grupo_0
2024-06-02,Agente_43,CSAT,79,75,Grupo_1
2024-06-03,Agente_43,CSAT,16,49,Grupo_1
2024-12-28,Agente_46,Nota de Qualidade,2,3,Grupo_3
2024-08-21,Agente_38,CSAT,87,55,Grupo_0
2024-02-20,Agente_35,Nota de Qualidade,9,8,Grupo_2
2024-11-01,Agente_20,TMA,556,109,Grupo_1
2024-09-18,Agente_40,Nota de Qualidade,7,2,Grupo_0
2024-11-10,Agente_47,Nota de Qualidade,6,8,Grupo_2
2024-05-04,Agente_25,CSAT,29,25,Grupo_1
2024-09-01,Agente_12,TMA,151,114,Grupo_0
2024-01-30,Agente_35,Nota de Qualidade,1,1,Grupo_3
2024-05-01,Agente_23,CSAT,95,1,Grupo_1
2024-05-04,Agente_40,CSAT,90,44,Grupo_1
2024-02-06,Agente_25,Nota de Qualidade,3,1,Grupo_0
2024-06-18,Agente_20,CSAT,6,3,Grupo_1
2024-05-03,Agente_17,Nota de Qualidade,0,3,Grupo_2
2024-12-22,Agente_14,Nota de Qualidade,1,6,Grupo_1
2024-02-04,Agente_14,Nota de Qualidade,6,9,Grupo_4
2024-03-27,Agente_5,TMA,624,170,Grupo_2
2024-05-13,Agente_42,Nota de Qualidade,5,8,Grupo_0
2024-07-14,Agente_30,CSAT,51,1,Grupo_2
2024-09-30,Agente_27,TMA,1049,131,Grupo_4
2024-07-19,Agente_7,CSAT,20,34,Grupo_4
2024-10-11,Agente_28,TMA,545,114,Grupo_1
2024-03-17,Agente_20,TMA,227,131,Grupo_1
2024-02-28,Agente_16,TMA,990,179,Grupo_3
2024-05-05,Agente_48,TMA,887,146,Grupo_2
2024-04-18,Agente_23,CSAT,32,49,Grupo_3
2024-08-11,Agente_49,Nota de Qualidade,3,4,Grupo_4
2024-10-04,Agente_35,CSAT,47,16,Grupo_1
2024-03-08,Agente_30,Nota de Qualidade,9,6,Grupo_1
2024-03-09,Agente_46,CSAT,36,22,Grupo_1
2024-06-13,Agente_33,TMA,290,16,Grupo_0
2024-10-31,Agente_1,TMA,997,39,Grupo_4
2024-06-10,Agente_41,Nota de Qualidade,9,9,Grupo_1
2024-12-30,Agente_2,Nota de Qualidade,5,8,Grupo_4
2024-12-07,Agente_29,CSAT,65,40,Grupo_1
2024-11-04,Agente_7,Nota de Qualidade,8,4,Grupo_2
2024-12-08,Agente_6,CSAT,14,53,Grupo_4
2024-02-11,Agente_11,Nota de Qualidade,4,2,Grupo_3
2024-12-19,Agente_18,Nota de Qualidade,4,9,Grupo_0
2024-04-18,Agente_25,Nota de Qualidade,3,3,Grupo_3
2024-02-20,Agente_27,TMA,659,54,Grupo_4
2024-09-06,Agente_14,TMA,837,63,Grupo_1
2024-12-06,Agente_13,CSAT,69,77,Grupo_4
2024-01-21,Agente_47,Nota de Qualidade,4,6,Grupo_0
2024-10-26,Agente_13,CSAT,14,66,Grupo_4
2024-05-18,Agente_2,Nota de Qualidade,9,3,Grupo_1
2024-12-24,Agente_49,TMA,749,15,Grupo_3
2024-11-19,Agente_28,TMA,972,129,Grupo_2
2024-04-01,Agente_5,Nota de Qualidade,9,6,Grupo_3
2024-10-06,Agente_48,Nota de Qualidade,8,6,Grupo_1
2024-05-04,Agente_22,TMA,373,46,Grupo_1
2024-04-20,Agente_27,TMA,1045,130,Grupo_0
2024-12-19,Agente_13,CSAT,27,96,Grupo_4
2024-05-18,Agente_13,TMA,1041,58,Grupo_4
2024-09-29,Agente_19,Nota de Qualidade,8,3,Grupo_3
2024-04-08,Agente_12,CSAT,88,76,Grupo_2
2024-09-08,Agente_26,Nota de Qualidade,2,9,Grupo_2
2024-12-03,Agente_34,CSAT,45,87,Grupo_0
2024-04-13,Agente_44,Nota de Qualidade,6,7,Grupo_1
2024-08-01,Agente_1,TMA,454,163,Grupo_0
2024-09-05,Agente_40,Nota de Qualidade,7,2,Grupo_4
2024-05-31,Agente_44,CSAT,12,36,Grupo_1
2024-09-06,Agente_39,Nota de Qualidade,9,8,Grupo_0
2024-10-01,Agente_47,CSAT,63,51,Grupo_3
2024-06-13,Agente_23,Nota de Qualidade,5,2,Grupo_4
2024-12-06,Agente_28,TMA,115,177,Grupo_2
2024-01-08,Agente_2,TMA,776,106,Grupo_0
2024-10-10,Agente_44,Nota de Qualidade,2,2,Grupo_4
2024-01-05,Agente_3,Nota de Qualidade,6,7,Grupo_4
2024-05-24,Agente_49,Nota de Qualidade,3,8,Grupo_2
2024-04-10,Agente_1,CSAT,2,94,Grupo_2
2024-06-12,Agente_19,Nota de Qualidade,8,5,Grupo_2
2024-05-26,Agente_14,Nota de Qualidade,1,9,Grupo_0
2024-03-04,Agente_48,CSAT,80,59,Grupo_2
2024-03-31,Agente_31,TMA,211,175,Grupo_3
2024-04-26,Agente_41,Nota de Qualidade,0,4,Grupo_4
2024-12-19,Agente_0,Nota de Qualidade,2,7,Grupo_2
2024-09-23,Agente_37,TMA,617,87,Grupo_4
